File	F3-4.dat

t(sec)	z(m)
1091.25	2.377166157
1091.5	2.391335372
1091.75	2.401529052
1092	2.417940877
1092.25	2.421100917
1092.5	2.39520897
1092.75	2.362283384
1093	2.325382263
1093.25	2.290825688
1093.5	2.284505607
1093.75	2.281447503
1094	2.29235474
1094.25	2.325382263
1094.5	2.365341488
1094.75	2.409378186
1095	2.480733945
1095.25	2.573394495
1095.5	2.665953109
1095.75	2.761671764
1096	2.850356779
1096.25	2.903771662
1096.5	2.935168196
1096.75	2.954026504
1097	2.959531091
1097.25	2.954026504
1097.5	2.943017329
1097.75	2.929663609
1098	2.921814475
1098.25	2.894291539
1098.5	2.85351682
1098.75	2.78216106
1099	2.69969419
1099.25	2.603975535
1099.5	2.488583078
1099.75	2.370846075
1100	2.270438328
1100.25	2.193476045
1100.5	2.135474006
1100.75	2.111111111
1101	2.114271152
1101.25	2.145667686
1101.5	2.224872579
1101.75	2.34108053
1102	2.476044852
1102.25	2.607135576
1102.5	2.711518858
1102.75	2.801732926
1103	2.870030581
1103.25	2.930479103
1103.5	2.964220183
1103.75	3.006523955
1104	3.022222222
1104.25	3.016004077
1104.5	2.970438328
1104.75	2.892762487
1105	2.78756371
1105.25	2.655759429
1105.5	2.500407747
1105.75	2.365341488
1106	2.268807339
1106.25	2.209989806
1106.5	2.224872579
1106.75	2.266462793
1107	2.326911315
1107.25	2.409378186
1107.5	2.480733945
1107.75	2.544342508
1108	2.591437309
1108.25	2.617329256
1108.5	2.647910296
1108.75	2.676962283
1109	2.717737003
1109.25	2.74362895
1109.5	2.775840979
1109.75	2.803261978
1110	2.819775739
1110.25	2.829153925
1110.5	2.836289501
1110.75	2.808053007
1111	2.730275229
1111.25	2.640061162
1111.5	2.519979613
1111.75	2.391335372
1112	2.304179409
1112.25	2.231192661
1112.5	2.208460754
1112.75	2.239041794
1113	2.268807339
1113.25	2.308868502
1113.5	2.331600408
1113.75	2.357492355
1114	2.399898063
1114.25	2.443832824
1114.5	2.50509684
1114.75	2.59459735
1115	2.687155963
1115.25	2.784505607
1115.5	2.863710499
1115.75	2.910805301
1116	2.918654434
1116.25	2.920285423
1116.5	2.895922528
1116.75	2.845667686
1117	2.810397554
1117.25	2.769520897
1117.5	2.753109072
1117.75	2.745259939
1118	2.730275229
1118.25	2.709174312
1118.5	2.665953109
1118.75	2.592966361
1119	2.488583078
1119.25	2.375637105
1119.5	2.289296636
1119.75	2.214678899
1120	2.216309888
1120.25	2.247706422
1120.5	2.302650357
1120.75	2.393679918
1121	2.488583078
1121.25	2.555351682
1121.5	2.591437309
1121.75	2.597655454
1122	2.582772681
1122.25	2.563914373
1122.5	2.54587156
1122.75	2.558409786
1123	2.573394495
1123.25	2.599286442
1123.5	2.633027523
1123.75	2.65891947
1124	2.678491335
1124.25	2.691845056
1124.5	2.69969419
1124.75	2.709174312
1125	2.71304791
1125.25	2.714576962
1125.5	2.706014271
1125.75	2.676962283
1126	2.636901121
1126.25	2.57961264
1126.5	2.51529052
1126.75	2.453312946
1127	2.407747197
1127.25	2.39204893
1127.5	2.398369011
1127.75	2.439959225
1128	2.492558614
1128.25	2.555351682
1128.5	2.611824669
1128.75	2.657288481
1129	2.683180428
1129.25	2.678491335
1129.5	2.652599388
1129.75	2.610295617
1130	2.558409786
1130.25	2.495616718
1130.5	2.438328236
1130.75	2.399898063
1131	2.39204893
1131.25	2.398369011
1131.5	2.436799185
1131.75	2.477573904
1132	2.534148828
1132.25	2.576452599
1132.5	2.605504587
1132.75	2.631396534
1133	2.634556575
1133.25	2.633027523
1133.5	2.618858308
1133.75	2.622018349
1134	2.640061162
1134.25	2.676962283
1134.5	2.751478084
1134.75	2.826095821
1135	2.883384302
1135.25	2.918654434
1135.5	2.915494393
1135.75	2.859021407
1136	2.777370031
1136.25	2.673802243
1136.5	2.547502548
1136.75	2.406218145
1137	2.279816514
1137.25	2.166055046
1137.5	2.077370031
1137.75	2.023955148
1138	1.972986748
1138.25	1.983180428
1138.5	1.992558614
1138.75	2.057696228
1139	2.190417941
1139.25	2.378695209
1139.5	2.587461774
1139.75	2.784505607
1140	2.943017329
1140.25	3.052905199
1140.5	3.077166157
1140.75	3.077981651
1141	3.041896024
1141.25	2.957900102
1141.5	2.847298675
1141.75	2.737410805
1142	2.647910296
1142.25	2.567074414
1142.5	2.494087666
1142.75	2.433639144
1143	2.389704383
1143.25	2.343425076
1143.5	2.319062181
1143.75	2.325382263
1144	2.359123344
1144.25	2.39520897
1144.5	2.454841998
1144.75	2.508256881
1145	2.563914373
1145.25	2.597655454
1145.5	2.618858308
1145.75	2.640061162
1146	2.655759429
1146.25	2.690316004
1146.5	2.720897044
1146.75	2.774311927
1147	2.827624873
1147.25	2.874719674
1147.5	2.889602446
1147.75	2.905300714
1148	2.883384302
1148.25	2.863710499
1148.5	2.82293578
1148.75	2.763302752
1149	2.693476045
1149.25	2.633027523
1149.5	2.588277268
1149.75	2.532517839
1150	2.482364934
1150.25	2.422629969
1150.5	2.375637105
1150.75	2.315188583
1151	2.282976555
1151.25	2.297859327
1151.5	2.355963303
1151.75	2.436799185
1152	2.534148828
1152.25	2.618858308
1152.5	2.683180428
1152.75	2.74362895
1153	2.775840979
1153.25	2.777370031
1153.5	2.769520897
1153.75	2.771151886
1154	2.764831804
1154.25	2.751478084
1154.5	2.730275229
1154.75	2.709174312
1155	2.66911315
1155.25	2.631396534
1155.5	2.59459735
1155.75	2.560040775
1156	2.523139653
1156.25	2.485423038
1156.5	2.436799185
1156.75	2.389704383
1157	2.363812436
1157.25	2.385015291
1157.5	2.450152905
1157.75	2.513761468
1158	2.58980632
1158.25	2.651070336
1158.5	2.701325178
1158.75	2.716207951
1159	2.711518858
1159.25	2.711518858
1159.5	2.706014271
1159.75	2.693476045
1160	2.681651376
1160.25	2.670642202
1160.5	2.655759429
1160.75	2.629867482
1161	2.596126402
1161.25	2.561569827
1161.5	2.526299694
1161.75	2.506625892
1162	2.529459735
1162.25	2.563914373
1162.5	2.623547401
1162.75	2.665953109
1163	2.714576962
1163.25	2.753109072
1163.5	2.761671764
1163.75	2.760142712
1164	2.742099898
1164.25	2.720897044
1164.5	2.698165138
1164.75	2.667584098
1165	2.626707441
1165.25	2.573394495
1165.5	2.513761468
1165.75	2.453312946
1166	2.403058104
1166.25	2.359123344
1166.5	2.336391437
1166.75	2.339449541
1167	2.357492355
1167.25	2.414067278
1167.5	2.454841998
1167.75	2.498776758
1168	2.547502548
1168.25	2.574923547
1168.5	2.614169215
1168.75	2.664424057
1169	2.698165138
1169.25	2.740570846
1169.5	2.763302752
1169.75	2.763302752
1170	2.757798165
1170.25	2.724057085
1170.5	2.680122324
1170.75	2.652599388
1171	2.614169215
1171.25	2.614169215
1171.5	2.614169215
1171.75	2.640061162
1172	2.654230377
1172.25	2.680122324
1172.5	2.704383282
1172.75	2.711518858
1173	2.704383282
1173.25	2.673802243
1173.5	2.617329256
1173.75	2.565545362
1174	2.526299694
1174.25	2.482364934
1174.5	2.459531091
1174.75	2.448623853
1175	2.446992864
1175.25	2.456472987
1175.5	2.501936799
1175.75	2.567074414
1176	2.631396534
1176.25	2.683180428
1176.5	2.714576962
1176.75	2.731906218
1177	2.737410805
1177.25	2.734250765
1177.5	2.735779817
1177.75	2.725586137
1178	2.70285423
1178.25	2.662793068
1178.5	2.617329256
1178.75	2.556880734
1179	2.495616718
1179.25	2.442303772
1179.5	2.430479103
1179.75	2.450152905
1180	2.513761468
1180.25	2.607135576
1180.5	2.717737003
1180.75	2.826095821
1181	2.90764526
1181.25	2.962589195
1181.5	3.002650357
1181.75	3.006523955
1182	2.982262997
1182.25	2.943017329
1182.5	2.888073394
1182.75	2.79235474
1183	2.696534149
1183.25	2.611824669
1183.5	2.534148828
1183.75	2.46432212
1184	2.393679918
1184.25	2.323751274
1184.5	2.270438328
1184.75	2.22803262
1185	2.19745158
1185.25	2.216309888
1185.5	2.266462793
1185.75	2.316717635
1186	2.369317023
1186.25	2.385015291
1186.5	2.39204893
1186.75	2.383486239
1187	2.357492355
1187.25	2.349643221
1187.5	2.349643221
1187.75	2.396738022
1188	2.527828746
1188.25	2.670642202
1188.5	2.830784913
1188.75	2.959531091
1189	3.048114169
1189.25	3.09520897
1189.5	3.074108053
1189.75	3.014373089
1190	2.920285423
1190.25	2.790723751
1190.5	2.643221203
1190.75	2.4745158
1191	2.331600408
1191.25	2.209989806
1191.5	2.112640163
1191.75	2.015392457
1192	1.971457696
1192.25	1.98950051
1192.5	2.028746177
1192.75	2.096941896
1193	2.176248726
1193.25	2.244546381
1193.5	2.333231397
1193.75	2.422629969
1194	2.521610601
1194.25	2.615698267
1194.5	2.731906218
1194.75	2.818246687
1195	2.877879715
1195.25	2.913965341
1195.5	2.938328236
1195.75	2.930479103
1196	2.905300714
1196.25	2.860550459
1196.5	2.815086646
1196.75	2.761671764
1197	2.701325178
1197.25	2.640061162
1197.5	2.574923547
1197.75	2.526299694
1198	2.500407747
1198.25	2.477573904
1198.5	2.471355759
1198.75	2.471355759
1199	2.485423038
1199.25	2.498776758
1199.5	2.534148828
1199.75	2.59459735
